Long Station Name,Short Station Name,Station Number,Sample Code,Collection Date,Analyte,CAS Reg Number,Lab Dup,Result,Rpt Limit,Units,Method,Depth,Matrix,Sample Type,Parent Sample,Description,Notes
LK OROVILLE NR DM STA 1          ,"Lake Oroville, Dam",OR001000,O0613B0001,6/12/2013 8:15,Dissolved ortho-Phosphate,14265-44-2,,<0.01,0.01,mg/L as P,EPA 365.1 DWR Modified [1]*,0 Meters,"Water, Natural",Normal Sample,0,,
THERMALITO AFTERBAY A FEATHER R,TAB River Outlet,TA001000,O0613B0002,6/12/2013 9:00,Dissolved Ammonia,7664-41-7,Y,<0.01,0.01,mg/L as N,EPA 350.1 (DWR Modified) [1]*,0 Meters,"Water, Natural",Normal Sample,0,,
THERMALITO AFTERBAY A FEATHER R,TAB River Outlet,TA001000,O0613B0002,6/12/2013 9:00,Dissolved Ammonia,7664-41-7,,<0.01,0.01,mg/L as N,EPA 350.1 (DWR Modified) [1]*,0 Meters,"Water, Natural",Normal Sample,0,,
THERMALITO AFTERBAY A FEATHER R,TAB River Outlet,TA001000,O0613B0002,6/12/2013 9:00,Dissolved Nitrate,14797-55-8,Y,<0.1,0.1,mg/L,EPA 300.0 28d Hold [1]*,0 Meters,"Water, Natural",Normal Sample,0,,
THERMALITO AFTERBAY A FEATHER R,TAB River Outlet,TA001000,O0613B0002,6/12/2013 9:00,Dissolved Nitrate,14797-55-8,,<0.1,0.1,mg/L,EPA 300.0 28d Hold [1]*,0 Meters,"Water, Natural",Normal Sample,0,,
THERMALITO AFTERBAY A FEATHER R,TAB River Outlet,TA001000,O0613B0002,6/12/2013 9:00,Dissolved Nitrate + Nitrite,NO3+NO2,Y,<0.01,0.01,mg/L as N,Std Method 4500-NO3-F (DWR Modified) [1]*,0 Meters,"Water, Natural",Normal Sample,0,,
THERMALITO AFTERBAY A FEATHER R,TAB River Outlet,TA001000,O0613B0002,6/12/2013 9:00,Dissolved Nitrate + Nitrite,NO3+NO2,,<0.01,0.01,mg/L as N,Std Method 4500-NO3-F (DWR Modified) [1]*,0 Meters,"Water, Natural",Normal Sample,0,,
THERMALITO AFTERBAY A FEATHER R,TAB River Outlet,TA001000,O0613B0002,6/12/2013 9:00,Total Phosphorus,7723-14-0,,<0.01,0.01,mg/L as P,EPA 365.4 (DWR Modified) [1]*,0 Meters,"Water, Natural",Normal Sample,0,,
THERMALITO AFTERBAY A FEATHER R,TAB River Outlet,TA001000,O0613B0002,6/12/2013 9:00,Total Kjeldahl Nitrogen,TKN,,0.2,0.1,mg/L as N,EPA 351.2 (DWR Modified) [1]*,0 Meters,"Water, Natural",Normal Sample,0,,
THERMALITO AFTERBAY A FEATHER R,TAB River Outlet,TA001000,O0613B0002,6/12/2013 9:00,Dissolved ortho-Phosphate,14265-44-2,Y,<0.01,0.01,mg/L as P,EPA 365.1 DWR Modified [1]*,0 Meters,"Water, Natural",Normal Sample,0,,
THERMALITO AFTERBAY A FEATHER R,TAB River Outlet,TA001000,O0613B0002,6/12/2013 9:00,Dissolved ortho-Phosphate,14265-44-2,,<0.01,0.01,mg/L as P,EPA 365.1 DWR Modified [1]*,0 Meters,"Water, Natural",Normal Sample,0,,
LK OROVILLE NR DM STA 1          ,"Lake Oroville, Dam",OR001000,OG0713B0057,7/17/2013 7:33,Dissolved Ammonia,7664-41-7,,<0.01,0.01,mg/L as N,EPA 350.1 (DWR Modified) [1]*,0.15 Meters,"Water, Natural",Normal Sample,0,,
LK OROVILLE NR DM STA 1          ,"Lake Oroville, Dam",OR001000,OG0713B0057,7/17/2013 7:33,Dissolved Nitrate,14797-55-8,,<0.1,0.1,mg/L,EPA 300.0 28d Hold [1]*,0.15 Meters,"Water, Natural",Normal Sample,0,,
LK OROVILLE NR DM STA 1          ,"Lake Oroville, Dam",OR001000,OG0713B0057,7/17/2013 7:33,Dissolved Nitrate + Nitrite,NO3+NO2,,<0.01,0.01,mg/L as N,Std Method 4500-NO3-F (DWR Modified) [1]*,0.15 Meters,"Water, Natural",Normal Sample,0,,
LK OROVILLE NR DM STA 1          ,"Lake Oroville, Dam",OR001000,OG0713B0057,7/17/2013 7:33,Total Phosphorus,7723-14-0,,<0.01,0.01,mg/L as P,EPA 365.4 (DWR Modified) [1]*,0.15 Meters,"Water, Natural",Normal Sample,0,,
LK OROVILLE NR DM STA 1          ,"Lake Oroville, Dam",OR001000,OG0713B0057,7/17/2013 7:33,Total Kjeldahl Nitrogen,TKN,,<0.1,0.1,mg/L as N,EPA 351.2 (DWR Modified) [1]*,0.15 Meters,"Water, Natural",Normal Sample,0,,
LK OROVILLE NR DM STA 1          ,"Lake Oroville, Dam",OR001000,OG0713B0057,7/17/2013 7:33,Dissolved ortho-Phosphate,14265-44-2,,<0.01,0.01,mg/L as P,EPA 365.1 DWR Modified [1]*,0.15 Meters,"Water, Natural",Normal Sample,0,,
THERMALITO AFTERBAY A FEATHER R,TAB River Outlet,TA001000,OG0713B0058,7/17/2013 9:00,Dissolved Ammonia,7664-41-7,,<0.01,0.01,mg/L as N,EPA 350.1 (DWR Modified) [1]*,0.15 Meters,"Water, Natural",Normal Sample,0,,
THERMALITO AFTERBAY A FEATHER R,TAB River Outlet,TA001000,OG0713B0058,7/17/2013 9:00,Dissolved Nitrate,14797-55-8,,<0.1,0.1,mg/L,EPA 300.0 28d Hold [1]*,0.15 Meters,"Water, Natural",Normal Sample,0,,
THERMALITO AFTERBAY A FEATHER R,TAB River Outlet,TA001000,OG0713B0058,7/17/2013 9:00,Dissolved Nitrate + Nitrite,NO3+NO2,,<0.01,0.01,mg/L as N,Std Method 4500-NO3-F (DWR Modified) [1]*,0.15 Meters,"Water, Natural",Normal Sample,0,,
THERMALITO AFTERBAY A FEATHER R,TAB River Outlet,TA001000,OG0713B0058,7/17/2013 9:00,Total Phosphorus,7723-14-0,,<0.01,0.01,mg/L as P,EPA 365.4 (DWR Modified) [1]*,0.15 Meters,"Water, Natural",Normal Sample,0,,
THERMALITO AFTERBAY A FEATHER R,TAB River Outlet,TA001000,OG0713B0058,7/17/2013 9:00,Total Kjeldahl Nitrogen,TKN,,0.1,0.1,mg/L as N,EPA 351.2 (DWR Modified) [1]*,0.15 Meters,"Water, Natural",Normal Sample,0,,
THERMALITO AFTERBAY A FEATHER R,TAB River Outlet,TA001000,OG0713B0058,7/17/2013 9:00,Dissolved ortho-Phosphate,14265-44-2,,<0.01,0.01,mg/L as P,EPA 365.1 DWR Modified [1]*,0.15 Meters,"Water, Natural",Normal Sample,0,,
LK OROVILLE NR DM STA 1          ,"Lake Oroville, Dam",OR001000,OG0813B0059,8/14/2013 7:40,Dissolved Ammonia,7664-41-7,,<0.01,0.01,mg/L as N,EPA 350.1 (DWR Modified) [1]*,0.15 Meters,"Water, Natural",Normal Sample,0,,
LK OROVILLE NR DM STA 1          ,"Lake Oroville, Dam",OR001000,OG0813B0059,8/14/2013 7:40,Dissolved Nitrate,14797-55-8,Y,<0.1,0.1,mg/L,EPA 300.0 28d Hold [1]*,0.15 Meters,"Water, Natural",Normal Sample,0,,
LK OROVILLE NR DM STA 1          ,"Lake Oroville, Dam",OR001000,OG0813B0059,8/14/2013 7:40,Dissolved Nitrate,14797-55-8,,<0.1,0.1,mg/L,EPA 300.0 28d Hold [1]*,0.15 Meters,"Water, Natural",Normal Sample,0,,
LK OROVILLE NR DM STA 1          ,"Lake Oroville, Dam",OR001000,OG0813B0059,8/14/2013 7:40,Dissolved Nitrate + Nitrite,NO3+NO2,,<0.01,0.01,mg/L as N,Std Method 4500-NO3-F (DWR Modified) [1]*,0.15 Meters,"Water, Natural",Normal Sample,0,,
LK OROVILLE NR DM STA 1          ,"Lake Oroville, Dam",OR001000,OG0813B0059,8/14/2013 7:40,Total Phosphorus,7723-14-0,,<0.01,0.01,mg/L as P,EPA 365.4 (DWR Modified) [1]*,0.15 Meters,"Water, Natural",Normal Sample,0,,
LK OROVILLE NR DM STA 1          ,"Lake Oroville, Dam",OR001000,OG0813B0059,8/14/2013 7:40,Total Kjeldahl Nitrogen,TKN,,<0.1,0.1,mg/L as N,EPA 351.2 (DWR Modified) [1]*,0.15 Meters,"Water, Natural",Normal Sample,0,,
LK OROVILLE NR DM STA 1          ,"Lake Oroville, Dam",OR001000,OG0813B0059,8/14/2013 7:40,Dissolved ortho-Phosphate,14265-44-2,,0.02,0.01,mg/L as P,EPA 365.1 DWR Modified [1]*,0.15 Meters,"Water, Natural",Normal Sample,0,,
THERMALITO AFTERBAY A FEATHER R,TAB River Outlet,TA001000,OG0813B0060,8/14/2013 8:50,Dissolved Ammonia,7664-41-7,,<0.01,0.01,mg/L as N,EPA 350.1 (DWR Modified) [1]*,0.15 Meters,"Water, Natural",Normal Sample,0,,
THERMALITO AFTERBAY A FEATHER R,TAB River Outlet,TA001000,OG0813B0060,8/14/2013 8:50,Dissolved Nitrate,14797-55-8,,<0.1,0.1,mg/L,EPA 300.0 28d Hold [1]*,0.15 Meters,"Water, Natural",Normal Sample,0,,
THERMALITO AFTERBAY A FEATHER R,TAB River Outlet,TA001000,OG0813B0060,8/14/2013 8:50,Dissolved Nitrate,14797-55-8,Y,<0.1,0.1,mg/L,EPA 300.0 28d Hold [1]*,0.15 Meters,"Water, Natural",Normal Sample,0,,
THERMALITO AFTERBAY A FEATHER R,TAB River Outlet,TA001000,OG0813B0060,8/14/2013 8:50,Dissolved Nitrate + Nitrite,NO3+NO2,,<0.01,0.01,mg/L as N,Std Method 4500-NO3-F (DWR Modified) [1]*,0.15 Meters,"Water, Natural",Normal Sample,0,,
THERMALITO AFTERBAY A FEATHER R,TAB River Outlet,TA001000,OG0813B0060,8/14/2013 8:50,Total Phosphorus,7723-14-0,,<0.01,0.01,mg/L as P,EPA 365.4 (DWR Modified) [1]*,0.15 Meters,"Water, Natural",Normal Sample,0,,
THERMALITO AFTERBAY A FEATHER R,TAB River Outlet,TA001000,OG0813B0060,8/14/2013 8:50,Total Kjeldahl Nitrogen,TKN,,<0.1,0.1,mg/L as N,EPA 351.2 (DWR Modified) [1]*,0.15 Meters,"Water, Natural",Normal Sample,0,,
THERMALITO AFTERBAY A FEATHER R,TAB River Outlet,TA001000,OG0813B0060,8/14/2013 8:50,Dissolved ortho-Phosphate,14265-44-2,,0.02,0.01,mg/L as P,EPA 365.1 DWR Modified [1]*,0.15 Meters,"Water, Natural",Normal Sample,0,,
LK OROVILLE NR DM STA 1          ,"Lake Oroville, Dam",OR001000,OR0913B0011,9/18/2013 7:53,Dissolved Ammonia,7664-41-7,,<0.01,0.01,mg/L as N,EPA 350.1 (DWR Modified) [1]*,1 Meters,"Water, Natural",Normal Sample,0,,
LK OROVILLE NR DM STA 1          ,"Lake Oroville, Dam",OR001000,OR0913B0011,9/18/2013 7:53,Dissolved Nitrate,14797-55-8,,<0.1,0.1,mg/L,EPA 300.0 28d Hold [1]*,1 Meters,"Water, Natural",Normal Sample,0,,
LK OROVILLE NR DM STA 1          ,"Lake Oroville, Dam",OR001000,OR0913B0011,9/18/2013 7:53,Dissolved Nitrate,14797-55-8,Y,<0.1,0.1,mg/L,EPA 300.0 28d Hold [1]*,1 Meters,"Water, Natural",Normal Sample,0,,
LK OROVILLE NR DM STA 1          ,"Lake Oroville, Dam",OR001000,OR0913B0011,9/18/2013 7:53,Dissolved Nitrate + Nitrite,NO3+NO2,,<0.01,0.01,mg/L as N,Std Method 4500-NO3-F (DWR Modified) [1]*,1 Meters,"Water, Natural",Normal Sample,0,,
LK OROVILLE NR DM STA 1          ,"Lake Oroville, Dam",OR001000,OR0913B0011,9/18/2013 7:53,Total Phosphorus,7723-14-0,,0.01,0.01,mg/L as P,EPA 365.4 (DWR Modified) [1]*,1 Meters,"Water, Natural",Normal Sample,0,,
LK OROVILLE NR DM STA 1          ,"Lake Oroville, Dam",OR001000,OR0913B0011,9/18/2013 7:53,Total Kjeldahl Nitrogen,TKN,,<0.1,0.1,mg/L as N,EPA 351.2 (DWR Modified) [1]*,1 Meters,"Water, Natural",Normal Sample,0,,
LK OROVILLE NR DM STA 1          ,"Lake Oroville, Dam",OR001000,OR0913B0011,9/18/2013 7:53,Dissolved ortho-Phosphate,14265-44-2,,<0.01,0.01,mg/L as P,EPA 365.1 DWR Modified [1]*,1 Meters,"Water, Natural",Normal Sample,0,,
THERMALITO AFTERBAY A FEATHER R,TAB River Outlet,TA001000,OR0913B0012,9/18/2013 9:15,Dissolved Ammonia,7664-41-7,,<0.01,0.01,mg/L as N,EPA 350.1 (DWR Modified) [1]*,0 Meters,"Water, Natural",Normal Sample,0,,
THERMALITO AFTERBAY A FEATHER R,TAB River Outlet,TA001000,OR0913B0012,9/18/2013 9:15,Dissolved Nitrate,14797-55-8,,<0.1,0.1,mg/L,EPA 300.0 28d Hold [1]*,0 Meters,"Water, Natural",Normal Sample,0,,
THERMALITO AFTERBAY A FEATHER R,TAB River Outlet,TA001000,OR0913B0012,9/18/2013 9:15,Dissolved Nitrate,14797-55-8,Y,<0.1,0.1,mg/L,EPA 300.0 28d Hold [1]*,0 Meters,"Water, Natural",Normal Sample,0,,
THERMALITO AFTERBAY A FEATHER R,TAB River Outlet,TA001000,OR0913B0012,9/18/2013 9:15,Dissolved Nitrate + Nitrite,NO3+NO2,,<0.01,0.01,mg/L as N,Std Method 4500-NO3-F (DWR Modified) [1]*,0 Meters,"Water, Natural",Normal Sample,0,,
THERMALITO AFTERBAY A FEATHER R,TAB River Outlet,TA001000,OR0913B0012,9/18/2013 9:15,Total Phosphorus,7723-14-0,,0.02,0.01,mg/L as P,EPA 365.4 (DWR Modified) [1]*,0 Meters,"Water, Natural",Normal Sample,0,,
THERMALITO AFTERBAY A FEATHER R,TAB River Outlet,TA001000,OR0913B0012,9/18/2013 9:15,Total Kjeldahl Nitrogen,TKN,,0.2,0.1,mg/L as N,EPA 351.2 (DWR Modified) [1]*,0 Meters,"Water, Natural",Normal Sample,0,,
THERMALITO AFTERBAY A FEATHER R,TAB River Outlet,TA001000,OR0913B0012,9/18/2013 9:15,Dissolved ortho-Phosphate,14265-44-2,,<0.01,0.01,mg/L as P,EPA 365.1 DWR Modified [1]*,0 Meters,"Water, Natural",Normal Sample,0,,
LK OROVILLE NR DM STA 1          ,"Lake Oroville, Dam",OR001000,OG1013B0061,10/15/2013 7:30,Dissolved Ammonia,7664-41-7,,0.01,0.01,mg/L as N,EPA 350.1 (DWR Modified) [1]*,0.15 Meters,"Water, Natural",Normal Sample,0,,
LK OROVILLE NR DM STA 1          ,"Lake Oroville, Dam",OR001000,OG1013B0061,10/15/2013 7:30,Dissolved Nitrate,14797-55-8,,<0.1,0.1,mg/L,EPA 300.0 28d Hold [1]*,0.15 Meters,"Water, Natural",Normal Sample,0,,
LK OROVILLE NR DM STA 1          ,"Lake Oroville, Dam",OR001000,OG1013B0061,10/15/2013 7:30,Dissolved Nitrate + Nitrite,NO3+NO2,,<0.01,0.01,mg/L as N,Std Method 4500-NO3-F (DWR Modified) [1]*,0.15 Meters,"Water, Natural",Normal Sample,0,,
LK OROVILLE NR DM STA 1          ,"Lake Oroville, Dam",OR001000,OG1013B0061,10/15/2013 7:30,Total Phosphorus,7723-14-0,,0.01,0.01,mg/L as P,EPA 365.4 (DWR Modified) [1]*,0.15 Meters,"Water, Natural",Normal Sample,0,,
LK OROVILLE NR DM STA 1          ,"Lake Oroville, Dam",OR001000,OG1013B0061,10/15/2013 7:30,Total Kjeldahl Nitrogen,TKN,,<0.1,0.1,mg/L as N,EPA 351.2 (DWR Modified) [1]*,0.15 Meters,"Water, Natural",Normal Sample,0,,
LK OROVILLE NR DM STA 1          ,"Lake Oroville, Dam",OR001000,OG1013B0061,10/15/2013 7:30,Dissolved ortho-Phosphate,14265-44-2,,<0.01,0.01,mg/L as P,EPA 365.1 DWR Modified [1]*,0.15 Meters,"Water, Natural",Normal Sample,0,,
THERMALITO AFTERBAY A FEATHER R,TAB River Outlet,TA001000,OG1013B0062,10/15/2013 8:36,Dissolved Ammonia,7664-41-7,,0.02,0.01,mg/L as N,EPA 350.1 (DWR Modified) [1]*,0.15 Meters,"Water, Natural",Normal Sample,0,,
THERMALITO AFTERBAY A FEATHER R,TAB River Outlet,TA001000,OG1013B0062,10/15/2013 8:36,Dissolved Nitrate,14797-55-8,,<0.1,0.1,mg/L,EPA 300.0 28d Hold [1]*,0.15 Meters,"Water, Natural",Normal Sample,0,,
THERMALITO AFTERBAY A FEATHER R,TAB River Outlet,TA001000,OG1013B0062,10/15/2013 8:36,Dissolved Nitrate,14797-55-8,Y,<0.1,0.1,mg/L,EPA 300.0 28d Hold [1]*,0.15 Meters,"Water, Natural",Normal Sample,0,,
THERMALITO AFTERBAY A FEATHER R,TAB River Outlet,TA001000,OG1013B0062,10/15/2013 8:36,Dissolved Nitrate + Nitrite,NO3+NO2,,<0.01,0.01,mg/L as N,Std Method 4500-NO3-F (DWR Modified) [1]*,0.15 Meters,"Water, Natural",Normal Sample,0,,
THERMALITO AFTERBAY A FEATHER R,TAB River Outlet,TA001000,OG1013B0062,10/15/2013 8:36,Total Phosphorus,7723-14-0,,0.01,0.01,mg/L as P,EPA 365.4 (DWR Modified) [1]*,0.15 Meters,"Water, Natural",Normal Sample,0,,
THERMALITO AFTERBAY A FEATHER R,TAB River Outlet,TA001000,OG1013B0062,10/15/2013 8:36,Total Kjeldahl Nitrogen,TKN,,<0.1,0.1,mg/L as N,EPA 351.2 (DWR Modified) [1]*,0.15 Meters,"Water, Natural",Normal Sample,0,,
THERMALITO AFTERBAY A FEATHER R,TAB River Outlet,TA001000,OG1013B0062,10/15/2013 8:36,Dissolved ortho-Phosphate,14265-44-2,,0.01,0.01,mg/L as P,EPA 365.1 DWR Modified [1]*,0.15 Meters,"Water, Natural",Normal Sample,0,,
LK OROVILLE NR DM STA 1          ,"Lake Oroville, Dam",OR001000,OR1113B0013,11/14/2013 8:39,Dissolved Ammonia,7664-41-7,,<0.01,0.01,mg/L as N,EPA 350.1 (DWR Modified) [1]*,1 Meters,"Water, Natural",Normal Sample,0,,
LK OROVILLE NR DM STA 1          ,"Lake Oroville, Dam",OR001000,OR1113B0013,11/14/2013 8:39,Dissolved Nitrate,14797-55-8,Y,<0.1,0.1,mg/L,EPA 300.0 28d Hold [1]*,1 Meters,"Water, Natural",Normal Sample,0,,
LK OROVILLE NR DM STA 1          ,"Lake Oroville, Dam",OR001000,OR1113B0013,11/14/2013 8:39,Dissolved Nitrate,14797-55-8,,<0.1,0.1,mg/L,EPA 300.0 28d Hold [1]*,1 Meters,"Water, Natural",Normal Sample,0,,
LK OROVILLE NR DM STA 1          ,"Lake Oroville, Dam",OR001000,OR1113B0013,11/14/2013 8:39,Dissolved Nitrate + Nitrite,NO3+NO2,,<0.01,0.01,mg/L as N,Std Method 4500-NO3-F (DWR Modified) [1]*,1 Meters,"Water, Natural",Normal Sample,0,,
LK OROVILLE NR DM STA 1          ,"Lake Oroville, Dam",OR001000,OR1113B0013,11/14/2013 8:39,Total Phosphorus,7723-14-0,,<0.01,0.01,mg/L as P,EPA 365.4 (DWR Modified) [1]*,1 Meters,"Water, Natural",Normal Sample,0,,
LK OROVILLE NR DM STA 1          ,"Lake Oroville, Dam",OR001000,OR1113B0013,11/14/2013 8:39,Total Kjeldahl Nitrogen,TKN,,0.2,0.1,mg/L as N,EPA 351.2 (DWR Modified) [1]*,1 Meters,"Water, Natural",Normal Sample,0,,
LK OROVILLE NR DM STA 1          ,"Lake Oroville, Dam",OR001000,OR1113B0013,11/14/2013 8:39,Dissolved ortho-Phosphate,14265-44-2,,<0.01,0.01,mg/L as P,EPA 365.1 DWR Modified [1]*,1 Meters,"Water, Natural",Normal Sample,0,,
THERMALITO AFTERBAY A FEATHER R,TAB River Outlet,TA001000,OR1113B0014,11/14/2013 9:58,Dissolved Ammonia,7664-41-7,,<0.01,0.01,mg/L as N,EPA 350.1 (DWR Modified) [1]*,0.15 Meters,"Water, Natural",Normal Sample,0,,
THERMALITO AFTERBAY A FEATHER R,TAB River Outlet,TA001000,OR1113B0014,11/14/2013 9:58,Dissolved Nitrate,14797-55-8,,<0.1,0.1,mg/L,EPA 300.0 28d Hold [1]*,0.15 Meters,"Water, Natural",Normal Sample,0,,
THERMALITO AFTERBAY A FEATHER R,TAB River Outlet,TA001000,OR1113B0014,11/14/2013 9:58,Dissolved Nitrate,14797-55-8,Y,<0.1,0.1,mg/L,EPA 300.0 28d Hold [1]*,0.15 Meters,"Water, Natural",Normal Sample,0,,
THERMALITO AFTERBAY A FEATHER R,TAB River Outlet,TA001000,OR1113B0014,11/14/2013 9:58,Dissolved Nitrate + Nitrite,NO3+NO2,,<0.01,0.01,mg/L as N,Std Method 4500-NO3-F (DWR Modified) [1]*,0.15 Meters,"Water, Natural",Normal Sample,0,,
THERMALITO AFTERBAY A FEATHER R,TAB River Outlet,TA001000,OR1113B0014,11/14/2013 9:58,Total Phosphorus,7723-14-0,,<0.01,0.01,mg/L as P,EPA 365.4 (DWR Modified) [1]*,0.15 Meters,"Water, Natural",Normal Sample,0,,
THERMALITO AFTERBAY A FEATHER R,TAB River Outlet,TA001000,OR1113B0014,11/14/2013 9:58,Total Kjeldahl Nitrogen,TKN,,0.1,0.1,mg/L as N,EPA 351.2 (DWR Modified) [1]*,0.15 Meters,"Water, Natural",Normal Sample,0,,
THERMALITO AFTERBAY A FEATHER R,TAB River Outlet,TA001000,OR1113B0014,11/14/2013 9:58,Dissolved ortho-Phosphate,14265-44-2,,<0.01,0.01,mg/L as P,EPA 365.1 DWR Modified [1]*,0.15 Meters,"Water, Natural",Normal Sample,0,,
THERMALITO AFTERBAY A FEATHER R,TAB River Outlet,TA001000,OR1213B0015,12/11/2013 8:16,Dissolved Ammonia,7664-41-7,,<0.01,0.01,mg/L as N,EPA 350.1 (DWR Modified) [1]*,0.3 Meters,"Water, Natural",Normal Sample,0,,
THERMALITO AFTERBAY A FEATHER R,TAB River Outlet,TA001000,OR1213B0015,12/11/2013 8:16,Dissolved Nitrate,14797-55-8,,<0.1,0.1,mg/L,EPA 300.0 28d Hold [1]*,0.3 Meters,"Water, Natural",Normal Sample,0,,
THERMALITO AFTERBAY A FEATHER R,TAB River Outlet,TA001000,OR1213B0015,12/11/2013 8:16,Dissolved Nitrate,14797-55-8,Y,<0.1,0.1,mg/L,EPA 300.0 28d Hold [1]*,0.3 Meters,"Water, Natural",Normal Sample,0,,
THERMALITO AFTERBAY A FEATHER R,TAB River Outlet,TA001000,OR1213B0015,12/11/2013 8:16,Dissolved Nitrate + Nitrite,NO3+NO2,,<0.01,0.01,mg/L as N,Std Method 4500-NO3-F (DWR Modified) [1]*,0.3 Meters,"Water, Natural",Normal Sample,0,,
THERMALITO AFTERBAY A FEATHER R,TAB River Outlet,TA001000,OR1213B0015,12/11/2013 8:16,Total Phosphorus,7723-14-0,,0.01,0.01,mg/L as P,EPA 365.4 (DWR Modified) [1]*,0.3 Meters,"Water, Natural",Normal Sample,0,,
THERMALITO AFTERBAY A FEATHER R,TAB River Outlet,TA001000,OR1213B0015,12/11/2013 8:16,Total Kjeldahl Nitrogen,TKN,,0.1,0.1,mg/L as N,EPA 351.2 (DWR Modified) [1]*,0.3 Meters,"Water, Natural",Normal Sample,0,,
THERMALITO AFTERBAY A FEATHER R,TAB River Outlet,TA001000,OR1213B0015,12/11/2013 8:16,Dissolved ortho-Phosphate,14265-44-2,,<0.01,0.01,mg/L as P,EPA 365.1 DWR Modified [1]*,0.3 Meters,"Water, Natural",Normal Sample,0,,
THERMALITO AFTERBAY A FEATHER R,TAB River Outlet,TA001000,OR0114B0001,1/15/2014 9:05,Dissolved Ammonia,7664-41-7,,0.02,0.01,mg/L as N,EPA 350.1 (DWR Modified) [1]*,0.3 Meters,"Water, Natural",Normal Sample,0,,
THERMALITO AFTERBAY A FEATHER R,TAB River Outlet,TA001000,OR0114B0001,1/15/2014 9:05,Dissolved Nitrate,14797-55-8,,<0.1,0.1,mg/L,EPA 300.0 28d Hold [1]*,0.3 Meters,"Water, Natural",Normal Sample,0,,
THERMALITO AFTERBAY A FEATHER R,TAB River Outlet,TA001000,OR0114B0001,1/15/2014 9:05,Dissolved Nitrate,14797-55-8,Y,<0.1,0.1,mg/L,EPA 300.0 28d Hold [1]*,0.3 Meters,"Water, Natural",Normal Sample,0,,
THERMALITO AFTERBAY A FEATHER R,TAB River Outlet,TA001000,OR0114B0001,1/15/2014 9:05,Dissolved Nitrate + Nitrite,NO3+NO2,,<0.01,0.01,mg/L as N,Std Method 4500-NO3-F (DWR Modified) [1]*,0.3 Meters,"Water, Natural",Normal Sample,0,,
THERMALITO AFTERBAY A FEATHER R,TAB River Outlet,TA001000,OR0114B0001,1/15/2014 9:05,Total Phosphorus,7723-14-0,,0.01,0.01,mg/L as P,EPA 365.4 (DWR Modified) [1]*,0.3 Meters,"Water, Natural",Normal Sample,0,,
THERMALITO AFTERBAY A FEATHER R,TAB River Outlet,TA001000,OR0114B0001,1/15/2014 9:05,Total Kjeldahl Nitrogen,TKN,,0.1,0.1,mg/L as N,EPA 351.2 (DWR Modified) [1]*,0.3 Meters,"Water, Natural",Normal Sample,0,,
THERMALITO AFTERBAY A FEATHER R,TAB River Outlet,TA001000,OR0114B0001,1/15/2014 9:05,Dissolved ortho-Phosphate,14265-44-2,,<0.01,0.01,mg/L as P,EPA 365.1 DWR Modified [1]*,0.3 Meters,"Water, Natural",Normal Sample,0,,
THERMALITO AFTERBAY A FEATHER R,TAB River Outlet,TA001000,OR0214B0002,2/19/2014 8:48,Dissolved Ammonia,7664-41-7,,<0.01,0.01,mg/L as N,EPA 350.1 (DWR Modified) [1]*,0.3 Meters,"Water, Natural",Normal Sample,0,,
THERMALITO AFTERBAY A FEATHER R,TAB River Outlet,TA001000,OR0214B0002,2/19/2014 8:48,Dissolved Nitrate,14797-55-8,,<0.1,0.1,mg/L,EPA 300.0 28d Hold [1]*,0.3 Meters,"Water, Natural",Normal Sample,0,,
THERMALITO AFTERBAY A FEATHER R,TAB River Outlet,TA001000,OR0214B0002,2/19/2014 8:48,Dissolved Nitrate,14797-55-8,Y,<0.1,0.1,mg/L,EPA 300.0 28d Hold [1]*,0.3 Meters,"Water, Natural",Normal Sample,0,,
THERMALITO AFTERBAY A FEATHER R,TAB River Outlet,TA001000,OR0214B0002,2/19/2014 8:48,Dissolved Nitrate + Nitrite,NO3+NO2,,<0.01,0.01,mg/L as N,Std Method 4500-NO3-F (DWR Modified) [1]*,0.3 Meters,"Water, Natural",Normal Sample,0,,
THERMALITO AFTERBAY A FEATHER R,TAB River Outlet,TA001000,OR0214B0002,2/19/2014 8:48,Total Phosphorus,7723-14-0,,0.01,0.01,mg/L as P,EPA 365.4 (DWR Modified) [1]*,0.3 Meters,"Water, Natural",Normal Sample,0,,
THERMALITO AFTERBAY A FEATHER R,TAB River Outlet,TA001000,OR0214B0002,2/19/2014 8:48,Total Kjeldahl Nitrogen,TKN,,0.2,0.1,mg/L as N,EPA 351.2 (DWR Modified) [1]*,0.3 Meters,"Water, Natural",Normal Sample,0,,
THERMALITO AFTERBAY A FEATHER R,TAB River Outlet,TA001000,OR0214B0002,2/19/2014 8:48,Dissolved ortho-Phosphate,14265-44-2,,<0.01,0.01,mg/L as P,EPA 365.1 DWR Modified [1]*,0.3 Meters,"Water, Natural",Normal Sample,0,,
THERMALITO AFTERBAY A FEATHER R,TAB River Outlet,TA001000,OR0314B0003,3/12/2014 7:09,Dissolved Ammonia,7664-41-7,,0.02,0.01,mg/L as N,EPA 350.1 (DWR Modified) [1]*,0.3 Meters,"Water, Natural",Normal Sample,0,,
