Long Station Name,Short Station Name,Station Number,Sample Code,Collection Date,Analyte,CAS Reg Number,Lab Dup,Result,Rpt Limit,Units,Method,Depth,Matrix,Sample Type,Parent Sample,Description,Notes
CALIFORNIA AQU A CHECK 29        ,Check 29,KA024454,SJB0611B0905,6/14/2011 10:48,Total Phosphorus,7723-14-0,,0.1,0.01,mg/L as P,EPA 365.4 (DWR Modified) [1]*,1 Meters,"Water, Natural",Normal Sample,0,Monthly O&M run plus quarterly pesticides,
CALIFORNIA AQU A CHECK 29        ,Check 29,KA024454,SJB0611B0905,6/14/2011 10:48,Total Kjeldahl Nitrogen,TKN,,0.3,0.1,mg/L as N,EPA 351.2 (DWR Modified) [1]*,1 Meters,"Water, Natural",Normal Sample,0,Monthly O&M run plus quarterly pesticides,
CALIFORNIA AQU A CHECK 29        ,Check 29,KA024454,SJB0711B0908,7/18/2011 9:38,Dissolved Ammonia,7664-41-7,,<0.01,0.01,mg/L as N,EPA 350.1 (DWR Modified) [1]*,1 Meters,"Water, Natural",Normal Sample,0,Monthly O&M run Check 29,
CALIFORNIA AQU A CHECK 29        ,Check 29,KA024454,SJB0711B0908,7/18/2011 9:38,Dissolved Nitrate,14797-55-8,,1.9,0.1,mg/L,EPA 300.0 28d Hold [1]*,1 Meters,"Water, Natural",Normal Sample,0,Monthly O&M run Check 29,
CALIFORNIA AQU A CHECK 29        ,Check 29,KA024454,SJB0711B0908,7/18/2011 9:38,Dissolved Nitrate + Nitrite,NO3+NO2,,0.41,0.01,mg/L as N,Std Method 4500-NO3-F (DWR Modified) [1]*,1 Meters,"Water, Natural",Normal Sample,0,Monthly O&M run Check 29,
CALIFORNIA AQU A CHECK 29        ,Check 29,KA024454,SJB0711B0908,7/18/2011 9:38,Total Phosphorus,7723-14-0,,0.12,0.01,mg/L as P,EPA 365.4 (DWR Modified) [1]*,1 Meters,"Water, Natural",Normal Sample,0,Monthly O&M run Check 29,
CALIFORNIA AQU A CHECK 29        ,Check 29,KA024454,SJB0711B0908,7/18/2011 9:38,Total Kjeldahl Nitrogen,TKN,,0.4,0.1,mg/L as N,EPA 351.2 (DWR Modified) [1]*,1 Meters,"Water, Natural",Normal Sample,0,Monthly O&M run Check 29,
CALIFORNIA AQU A CHECK 29        ,Check 29,KA024454,SJB0811B0911,8/17/2011 10:15,Dissolved Ammonia,7664-41-7,,<0.01,0.01,mg/L as N,EPA 350.1 (DWR Modified) [1]*,1 Meters,"Water, Natural",Normal Sample,0,Monthly O&M run Check 29,
CALIFORNIA AQU A CHECK 29        ,Check 29,KA024454,SJB0811B0911,8/17/2011 10:15,Dissolved Nitrate,14797-55-8,,1.3,0.1,mg/L,EPA 300.0 28d Hold [1]*,1 Meters,"Water, Natural",Normal Sample,0,Monthly O&M run Check 29,
CALIFORNIA AQU A CHECK 29        ,Check 29,KA024454,SJB0811B0911,8/17/2011 10:15,Dissolved Nitrate + Nitrite,NO3+NO2,,0.3,0.01,mg/L as N,Std Method 4500-NO3-F (DWR Modified) [1]*,1 Meters,"Water, Natural",Normal Sample,0,Monthly O&M run Check 29,
CALIFORNIA AQU A CHECK 29        ,Check 29,KA024454,SJB0811B0911,8/17/2011 10:15,Total Phosphorus,7723-14-0,,0.07,0.01,mg/L as P,EPA 365.4 (DWR Modified) [1]*,1 Meters,"Water, Natural",Normal Sample,0,Monthly O&M run Check 29,
CALIFORNIA AQU A CHECK 29        ,Check 29,KA024454,SJB0811B0911,8/17/2011 10:15,Total Kjeldahl Nitrogen,TKN,,0.3,0.1,mg/L as N,EPA 351.2 (DWR Modified) [1]*,1 Meters,"Water, Natural",Normal Sample,0,Monthly O&M run Check 29,
CALIFORNIA AQU A CHECK 29        ,Check 29,KA024454,SJB0911B0914,9/20/2011 9:30,Dissolved Ammonia,7664-41-7,,0.01,0.01,mg/L as N,EPA 350.1 (DWR Modified) [1]*,1 Meters,"Water, Natural",Normal Sample,0,Monthly O&M run plus quarterly pesticides,
CALIFORNIA AQU A CHECK 29        ,Check 29,KA024454,SJB0911B0914,9/20/2011 9:30,Dissolved Nitrate,14797-55-8,,0.8,0.1,mg/L,EPA 300.0 28d Hold [1]*,1 Meters,"Water, Natural",Normal Sample,0,Monthly O&M run plus quarterly pesticides,
CALIFORNIA AQU A CHECK 29        ,Check 29,KA024454,SJB0911B0914,9/20/2011 9:30,Dissolved Nitrate + Nitrite,NO3+NO2,,0.18,0.01,mg/L as N,Std Method 4500-NO3-F (DWR Modified) [1]*,1 Meters,"Water, Natural",Normal Sample,0,Monthly O&M run plus quarterly pesticides,
CALIFORNIA AQU A CHECK 29        ,Check 29,KA024454,SJB0911B0914,9/20/2011 9:30,Total Phosphorus,7723-14-0,,0.09,0.01,mg/L as P,EPA 365.4 (DWR Modified) [1]*,1 Meters,"Water, Natural",Normal Sample,0,Monthly O&M run plus quarterly pesticides,
CALIFORNIA AQU A CHECK 29        ,Check 29,KA024454,SJB0911B0914,9/20/2011 9:30,Total Kjeldahl Nitrogen,TKN,,0.3,0.1,mg/L as N,EPA 351.2 (DWR Modified) [1]*,1 Meters,"Water, Natural",Normal Sample,0,Monthly O&M run plus quarterly pesticides,
CALIFORNIA AQU A CHECK 29        ,Check 29,KA024454,SJB1011B0917,10/19/2011 11:45,Dissolved Ammonia,7664-41-7,,0.01,0.01,mg/L as N,EPA 350.1 (DWR Modified) [1]*,1 Meters,"Water, Natural",Normal Sample,0,Monthly O&M run Check 29,
CALIFORNIA AQU A CHECK 29        ,Check 29,KA024454,SJB1011B0917,10/19/2011 11:45,Dissolved Nitrate,14797-55-8,,1.8,0.1,mg/L,EPA 300.0 28d Hold [1]*,1 Meters,"Water, Natural",Normal Sample,0,Monthly O&M run Check 29,
CALIFORNIA AQU A CHECK 29        ,Check 29,KA024454,SJB1011B0917,10/19/2011 11:45,Dissolved Nitrate + Nitrite,NO3+NO2,,0.38,0.01,mg/L as N,Std Method 4500-NO3-F (DWR Modified) [1]*,1 Meters,"Water, Natural",Normal Sample,0,Monthly O&M run Check 29,
CALIFORNIA AQU A CHECK 29        ,Check 29,KA024454,SJB1011B0917,10/19/2011 11:45,Total Phosphorus,7723-14-0,,0.06,0.01,mg/L as P,EPA 365.4 (DWR Modified) [1]*,1 Meters,"Water, Natural",Normal Sample,0,Monthly O&M run Check 29,
CALIFORNIA AQU A CHECK 29        ,Check 29,KA024454,SJB1011B0917,10/19/2011 11:45,Total Kjeldahl Nitrogen,TKN,,0.2,0.1,mg/L as N,EPA 351.2 (DWR Modified) [1]*,1 Meters,"Water, Natural",Normal Sample,0,Monthly O&M run Check 29,
CALIFORNIA AQU A CHECK 29        ,Check 29,KA024454,SJB1111B0920,11/15/2011 8:20,Dissolved Ammonia,7664-41-7,,0.02,0.01,mg/L as N,EPA 350.1 (DWR Modified) [1]*,1 Meters,"Water, Natural",Normal Sample,0,Monthly O&M run Check 29,
CALIFORNIA AQU A CHECK 29        ,Check 29,KA024454,SJB1111B0920,11/15/2011 8:20,Dissolved Nitrate,14797-55-8,,<2,2,mg/L,EPA 300.0 [1]*,1 Meters,"Water, Natural",Normal Sample,0,Monthly O&M run Check 29,
CALIFORNIA AQU A CHECK 29        ,Check 29,KA024454,SJB1111B0920,11/15/2011 8:20,Dissolved Nitrate + Nitrite,NO3+NO2,,0.41,0.01,mg/L as N,Std Method 4500-NO3-F (DWR Modified) [1]*,1 Meters,"Water, Natural",Normal Sample,0,Monthly O&M run Check 29,
CALIFORNIA AQU A CHECK 29        ,Check 29,KA024454,SJB1111B0920,11/15/2011 8:20,Total Phosphorus,7723-14-0,,0.05,0.01,mg/L as P,EPA 365.4 (DWR Modified) [1]*,1 Meters,"Water, Natural",Normal Sample,0,Monthly O&M run Check 29,
CALIFORNIA AQU A CHECK 29        ,Check 29,KA024454,SJB1111B0920,11/15/2011 8:20,Total Kjeldahl Nitrogen,TKN,,0.3,0.1,mg/L as N,EPA 351.2 (DWR Modified) [1]*,1 Meters,"Water, Natural",Normal Sample,0,Monthly O&M run Check 29,
CALIFORNIA AQU A CHECK 29        ,Check 29,KA024454,SJB1211B0923,12/19/2011 9:18,Dissolved Ammonia,7664-41-7,,0.01,0.01,mg/L as N,EPA 350.1 (DWR Modified) [1]*,1 Meters,"Water, Natural",Normal Sample,0,Monthly O&M run Check 29,
CALIFORNIA AQU A CHECK 29        ,Check 29,KA024454,SJB1211B0923,12/19/2011 9:18,Dissolved Nitrate,14797-55-8,,3.4,0.1,mg/L,EPA 300.0 28d Hold [1]*,1 Meters,"Water, Natural",Normal Sample,0,Monthly O&M run Check 29,
CALIFORNIA AQU A CHECK 29        ,Check 29,KA024454,SJB1211B0923,12/19/2011 9:18,Dissolved Nitrate + Nitrite,NO3+NO2,,0.58,0.01,mg/L as N,Std Method 4500-NO3-F (DWR Modified) [1]*,1 Meters,"Water, Natural",Normal Sample,0,Monthly O&M run Check 29,
CALIFORNIA AQU A CHECK 29        ,Check 29,KA024454,SJB1211B0923,12/19/2011 9:18,Dissolved Nitrate + Nitrite,NO3+NO2,,0.58,0.01,mg/L as N,Std Method 4500-NO3-F (DWR Modified) [1]*,1 Meters,"Water, Natural",Normal Sample,0,Monthly O&M run Check 29,
CALIFORNIA AQU A CHECK 29        ,Check 29,KA024454,SJB1211B0923,12/19/2011 9:18,Total Phosphorus,7723-14-0,,0.07,0.01,mg/L as P,EPA 365.4 (DWR Modified) [1]*,1 Meters,"Water, Natural",Normal Sample,0,Monthly O&M run Check 29,
CALIFORNIA AQU A CHECK 29        ,Check 29,KA024454,SJB1211B0923,12/19/2011 9:18,Total Kjeldahl Nitrogen,TKN,,0.3,0.1,mg/L as N,EPA 351.2 (DWR Modified) [1]*,1 Meters,"Water, Natural",Normal Sample,0,Monthly O&M run Check 29,
CALIFORNIA AQU A CHECK 29        ,Check 29,KA024454,SJC0112B0859,1/18/2012 9:30,Dissolved Ammonia,7664-41-7,,<0.01,0.01,mg/L as N,EPA 350.1 (DWR Modified) [1]*,1 Meters,"Water, Natural",Normal Sample,0,Monthly O&M run Check 29,
CALIFORNIA AQU A CHECK 29        ,Check 29,KA024454,SJC0112B0859,1/18/2012 9:30,Dissolved Nitrate,14797-55-8,,3.2,0.1,mg/L,EPA 300.0 28d Hold [1]*,1 Meters,"Water, Natural",Normal Sample,0,Monthly O&M run Check 29,
CALIFORNIA AQU A CHECK 29        ,Check 29,KA024454,SJC0112B0859,1/18/2012 9:30,Dissolved Nitrate + Nitrite,NO3+NO2,,0.74,0.01,mg/L as N,Std Method 4500-NO3-F (DWR Modified) [1]*,1 Meters,"Water, Natural",Normal Sample,0,Monthly O&M run Check 29,
CALIFORNIA AQU A CHECK 29        ,Check 29,KA024454,SJC0112B0859,1/18/2012 9:30,Total Phosphorus,7723-14-0,,0.05,0.01,mg/L as P,EPA 365.4 (DWR Modified) [1]*,1 Meters,"Water, Natural",Normal Sample,0,Monthly O&M run Check 29,
CALIFORNIA AQU A CHECK 29        ,Check 29,KA024454,SJC0112B0859,1/18/2012 9:30,Total Kjeldahl Nitrogen,TKN,,0.3,0.1,mg/L as N,EPA 351.2 (DWR Modified) [1]*,1 Meters,"Water, Natural",Normal Sample,0,Monthly O&M run Check 29,
CALIFORNIA AQU A CHECK 29        ,Check 29,KA024454,SJB0212B0780,2/16/2012 9:25,Dissolved Ammonia,7664-41-7,,0.02,0.01,mg/L as N,EPA 350.1 (DWR Modified) [1]*,1 Meters,"Water, Natural",Normal Sample,0,Monthly O&M run Check 29,
CALIFORNIA AQU A CHECK 29        ,Check 29,KA024454,SJB0212B0780,2/16/2012 9:25,Dissolved Nitrate,14797-55-8,,4,0.1,mg/L,EPA 300.0 28d Hold [1]*,1 Meters,"Water, Natural",Normal Sample,0,Monthly O&M run Check 29,
CALIFORNIA AQU A CHECK 29        ,Check 29,KA024454,SJB0212B0780,2/16/2012 9:25,Dissolved Nitrate + Nitrite,NO3+NO2,,0.83,0.01,mg/L as N,Std Method 4500-NO3-F (DWR Modified) [1]*,1 Meters,"Water, Natural",Normal Sample,0,Monthly O&M run Check 29,
CALIFORNIA AQU A CHECK 29        ,Check 29,KA024454,SJB0212B0780,2/16/2012 9:25,Total Phosphorus,7723-14-0,,0.07,0.01,mg/L as P,EPA 365.4 (DWR Modified) [1]*,1 Meters,"Water, Natural",Normal Sample,0,Monthly O&M run Check 29,
CALIFORNIA AQU A CHECK 29        ,Check 29,KA024454,SJB0212B0780,2/16/2012 9:25,Total Kjeldahl Nitrogen,TKN,,0.4,0.1,mg/L as N,EPA 351.2 (DWR Modified) [1]*,1 Meters,"Water, Natural",Normal Sample,0,Monthly O&M run Check 29,
Check 27,Check 27,KA023173,SJC0312B0872,3/5/2012 10:50,Dissolved Nitrate,14797-55-8,,2.4,0.1,mg/L,EPA 300.0 28d Hold [1]*,1 Meters,"Water, Natural",Normal Sample,0,Pumpin blend,
CALIFORNIA AQU A CHECK 29        ,Check 29,KA024454,SJC0312B0868,3/5/2012 13:25,Dissolved Nitrate,14797-55-8,,4,0.1,mg/L,EPA 300.0 28d Hold [1]*,1 Meters,"Water, Natural",Normal Sample,0,,
CALIFORNIA AQU A CHECK 29        ,Check 29,KA024454,SJB0312B0876,3/21/2012 10:00,Dissolved Ammonia,7664-41-7,,0.03,0.01,mg/L as N,EPA 350.1 (DWR Modified) [1]*,1 Meters,"Water, Natural",Normal Sample,0,Monthly O&M run plus quarterly pesticides,
CALIFORNIA AQU A CHECK 29        ,Check 29,KA024454,SJB0312B0876,3/21/2012 10:00,Dissolved Nitrate,14797-55-8,,5.1,0.1,mg/L,EPA 300.0 28d Hold [1]*,1 Meters,"Water, Natural",Normal Sample,0,Monthly O&M run plus quarterly pesticides,
CALIFORNIA AQU A CHECK 29        ,Check 29,KA024454,SJB0312B0876,3/21/2012 10:00,Dissolved Nitrate,14797-55-8,,5,0.1,mg/L,EPA 300.0 28d Hold [1]*,1 Meters,"Water, Natural",Normal Sample,0,Monthly O&M run plus quarterly pesticides,
CALIFORNIA AQU A CHECK 29        ,Check 29,KA024454,SJB0312B0876,3/21/2012 10:00,Dissolved Nitrate + Nitrite,NO3+NO2,,1.1,0.01,mg/L as N,Std Method 4500-NO3-F (DWR Modified) [1]*,1 Meters,"Water, Natural",Normal Sample,0,Monthly O&M run plus quarterly pesticides,
CALIFORNIA AQU A CHECK 29        ,Check 29,KA024454,SJB0312B0876,3/21/2012 10:00,Total Phosphorus,7723-14-0,,0.03,0.01,mg/L as P,EPA 365.4 (DWR Modified) [1]*,1 Meters,"Water, Natural",Normal Sample,0,Monthly O&M run plus quarterly pesticides,
CALIFORNIA AQU A CHECK 29        ,Check 29,KA024454,SJB0312B0876,3/21/2012 10:00,Total Kjeldahl Nitrogen,TKN,,0.3,0.1,mg/L as N,EPA 351.2 (DWR Modified) [1]*,1 Meters,"Water, Natural",Normal Sample,0,Monthly O&M run plus quarterly pesticides,
Check 27,Check 27,KA023173,SJB0312B0889,3/22/2012 9:09,Dissolved Nitrate,14797-55-8,,1.6,0.1,mg/L,EPA 300.0 28d Hold [1]*,1 Meters,"Water, Natural",Normal Sample,0,Pumpin blend,
CALIFORNIA AQU A CHECK 29        ,Check 29,KA024454,SJB0312B0885,3/22/2012 9:56,Dissolved Nitrate,14797-55-8,,3.2,0.1,mg/L,EPA 300.0 28d Hold [1]*,1 Meters,"Water, Natural",Normal Sample,0,,
CALIFORNIA AQU A CHECK 29        ,Check 29,KA024454,SJB0312B0885,3/22/2012 9:56,Dissolved Nitrate,14797-55-8,,3.2,0.1,mg/L,EPA 300.0 28d Hold [1]*,1 Meters,"Water, Natural",Normal Sample,0,,
Check 27,Check 27,KA023173,SJB0412B0894,4/3/2012 8:55,Dissolved Nitrate,14797-55-8,,2.3,0.1,mg/L,EPA 300.0 28d Hold [1]*,1 Meters,"Water, Natural",Normal Sample,0,Pumpin blend,
CALIFORNIA AQU A CHECK 29        ,Check 29,KA024454,SJB0412B0890,4/3/2012 9:35,Dissolved Nitrate,14797-55-8,,3.6,0.1,mg/L,EPA 300.0 28d Hold [1]*,1 Meters,"Water, Natural",Normal Sample,0,,
Check 27,Check 27,KA023173,SJB0412B0900,4/17/2012 9:24,Dissolved Nitrate,14797-55-8,,5,0.1,mg/L,EPA 300.0 28d Hold [1]*,1 Meters,"Water, Natural",Normal Sample,0,,
CALIFORNIA AQU A CHECK 29        ,Check 29,KA024454,SJB0412B0895,4/17/2012 11:10,Dissolved Ammonia,7664-41-7,,0.03,0.01,mg/L as N,EPA 350.1 (DWR Modified) [1]*,1 Meters,"Water, Natural",Normal Sample,0,Monthly O&M run Check 29,
CALIFORNIA AQU A CHECK 29        ,Check 29,KA024454,SJB0412B0898,4/17/2012 11:10,Dissolved Nitrate,14797-55-8,,5.2,0.1,mg/L,EPA 300.0 28d Hold [1]*,1 Meters,"Water, Natural",Normal Sample,0,,
CALIFORNIA AQU A CHECK 29        ,Check 29,KA024454,SJB0412B0895,4/17/2012 11:10,Dissolved Nitrate,14797-55-8,,5.1,0.1,mg/L,EPA 300.0 28d Hold [1]*,1 Meters,"Water, Natural",Normal Sample,0,Monthly O&M run Check 29,
CALIFORNIA AQU A CHECK 29        ,Check 29,KA024454,SJB0412B0895,4/17/2012 11:10,Dissolved Nitrate + Nitrite,NO3+NO2,,0.92,0.01,mg/L as N,Std Method 4500-NO3-F (DWR Modified) [1]*,1 Meters,"Water, Natural",Normal Sample,0,Monthly O&M run Check 29,
CALIFORNIA AQU A CHECK 29        ,Check 29,KA024454,SJB0412B0895,4/17/2012 11:10,Total Phosphorus,7723-14-0,,0.1,0.01,mg/L as P,EPA 365.4 (DWR Modified) [1]*,1 Meters,"Water, Natural",Normal Sample,0,Monthly O&M run Check 29,
CALIFORNIA AQU A CHECK 29        ,Check 29,KA024454,SJB0412B0895,4/17/2012 11:10,Total Kjeldahl Nitrogen,TKN,,0.5,0.1,mg/L as N,EPA 351.2 (DWR Modified) [1]*,1 Meters,"Water, Natural",Normal Sample,0,Monthly O&M run Check 29,
Check 27,Check 27,KA023173,SJC0412B0899,4/30/2012 10:33,Dissolved Nitrate,14797-55-8,,3.3,0.1,mg/L,EPA 300.0 28d Hold [1]*,1 Meters,"Water, Natural",Normal Sample,0,Pumpin blend,
CALIFORNIA AQU A CHECK 29        ,Check 29,KA024454,SJC0412B0895,4/30/2012 11:23,Dissolved Nitrate,14797-55-8,,3.7,0.1,mg/L,EPA 300.0 28d Hold [1]*,1 Meters,"Water, Natural",Normal Sample,0,,
CALIFORNIA AQU A CHECK 29        ,Check 29,KA024454,SJC0412B0895,4/30/2012 11:23,Dissolved Nitrate,14797-55-8,,3.7,0.1,mg/L,EPA 300.0 28d Hold [1]*,1 Meters,"Water, Natural",Normal Sample,0,,
CALIFORNIA AQU A CHECK 29        ,Check 29,KA024454,SJC0512B0905,5/15/2012 9:50,Dissolved Nitrate,14797-55-8,,<0.1,0.1,mg/L,EPA 300.0 28d Hold [1]*,1 Meters,"Water, Natural",Normal Sample,0,,
CALIFORNIA AQU A CHECK 29        ,Check 29,KA024454,SJC0512B0908,5/15/2012 10:30,Dissolved Ammonia,7664-41-7,,0.01,0.01,mg/L as N,EPA 350.1 (DWR Modified) [1]*,1 Meters,"Water, Natural",Normal Sample,0,Monthly O&M run Check 29,
CALIFORNIA AQU A CHECK 29        ,Check 29,KA024454,SJC0512B0908,5/15/2012 10:30,Dissolved Nitrate,14797-55-8,,2.5,0.1,mg/L,EPA 300.0 28d Hold [1]*,1 Meters,"Water, Natural",Normal Sample,0,Monthly O&M run Check 29,
CALIFORNIA AQU A CHECK 29        ,Check 29,KA024454,SJC0512B0908,5/15/2012 10:30,Dissolved Nitrate + Nitrite,NO3+NO2,,0.53,0.01,mg/L as N,Std Method 4500-NO3-F (DWR Modified) [1]*,1 Meters,"Water, Natural",Normal Sample,0,Monthly O&M run Check 29,
CALIFORNIA AQU A CHECK 29        ,Check 29,KA024454,SJC0512B0908,5/15/2012 10:30,Total Phosphorus,7723-14-0,,0.08,0.01,mg/L as P,EPA 365.4 (DWR Modified) [1]*,1 Meters,"Water, Natural",Normal Sample,0,Monthly O&M run Check 29,
CALIFORNIA AQU A CHECK 29        ,Check 29,KA024454,SJC0512B0908,5/15/2012 10:30,Total Kjeldahl Nitrogen,TKN,,0.4,0.1,mg/L as N,EPA 351.2 (DWR Modified) [1]*,1 Meters,"Water, Natural",Normal Sample,0,Monthly O&M run Check 29,
Check 27,Check 27,KA023173,SJC0512B0907,5/15/2012 11:15,Dissolved Nitrate,14797-55-8,,2,0.1,mg/L,EPA 300.0 28d Hold [1]*,1 Meters,"Water, Natural",Normal Sample,0,,
Check 27,Check 27,KA023173,SJC0612B0915,6/4/2012 10:40,Dissolved Nitrate,14797-55-8,,1.8,0.1,mg/L,EPA 300.0 28d Hold [1]*,1 Meters,"Water, Natural",Normal Sample,0,Pumpin blend,
CALIFORNIA AQU A CHECK 29        ,Check 29,KA024454,SJC0612B0912,6/4/2012 11:20,Dissolved Nitrate,14797-55-8,,2.6,0.1,mg/L,EPA 300.0 28d Hold [1]*,1 Meters,"Water, Natural",Normal Sample,0,,
CALIFORNIA AQU A CHECK 29        ,Check 29,KA024454,SJC0612B0917,6/18/2012 9:45,Dissolved Ammonia,7664-41-7,,0.03,0.01,mg/L as N,EPA 350.1 (DWR Modified) [1]*,1 Meters,"Water, Natural",Normal Sample,0,Monthly O&M run Check 29,
CALIFORNIA AQU A CHECK 29        ,Check 29,KA024454,SJC0612B0917,6/18/2012 9:45,Dissolved Ammonia,7664-41-7,,0.02,0.01,mg/L as N,EPA 350.1 (DWR Modified) [1]*,1 Meters,"Water, Natural",Normal Sample,0,Monthly O&M run Check 29,
CALIFORNIA AQU A CHECK 29        ,Check 29,KA024454,SJC0612B0917,6/18/2012 9:45,Dissolved Nitrate,14797-55-8,,2.4,0.5,mg/L,EPA 300.0 28d Hold [1]*,1 Meters,"Water, Natural",Normal Sample,0,Monthly O&M run Check 29,
CALIFORNIA AQU A CHECK 29        ,Check 29,KA024454,SJC0612B0920,6/18/2012 9:45,Dissolved Nitrate,14797-55-8,,2.3,0.1,mg/L,EPA 300.0 28d Hold [1]*,1 Meters,"Water, Natural",Normal Sample,0,,
CALIFORNIA AQU A CHECK 29        ,Check 29,KA024454,SJC0612B0920,6/18/2012 9:45,Dissolved Nitrate,14797-55-8,,2.3,0.1,mg/L,EPA 300.0 28d Hold [1]*,1 Meters,"Water, Natural",Normal Sample,0,,
CALIFORNIA AQU A CHECK 29        ,Check 29,KA024454,SJC0612B0917,6/18/2012 9:45,Dissolved Nitrate + Nitrite,NO3+NO2,,0.51,0.01,mg/L as N,Std Method 4500-NO3-F (DWR Modified) [1]*,1 Meters,"Water, Natural",Normal Sample,0,Monthly O&M run Check 29,
CALIFORNIA AQU A CHECK 29        ,Check 29,KA024454,SJC0612B0917,6/18/2012 9:45,Total Phosphorus,7723-14-0,,0.08,0.01,mg/L as P,EPA 365.4 (DWR Modified) [1]*,1 Meters,"Water, Natural",Normal Sample,0,Monthly O&M run Check 29,
CALIFORNIA AQU A CHECK 29        ,Check 29,KA024454,SJC0612B0917,6/18/2012 9:45,Total Kjeldahl Nitrogen,TKN,,0.3,0.1,mg/L as N,EPA 351.2 (DWR Modified) [1]*,1 Meters,"Water, Natural",Normal Sample,0,Monthly O&M run Check 29,
CALIFORNIA AQU A CHECK 29        ,Check 29,KA024454,SJC0612B0917,6/18/2012 9:45,Dissolved ortho-Phosphate,14265-44-2,,0.06,0.01,mg/L as P,EPA 365.1 DWR Modified [1]*,1 Meters,"Water, Natural",Normal Sample,0,Monthly O&M run Check 29,
Check 27,Check 27,KA023173,SJC0612B0921,6/18/2012 10:40,Dissolved Nitrate,14797-55-8,,2,0.1,mg/L,EPA 300.0 28d Hold [1]*,1 Meters,"Water, Natural",Normal Sample,0,Pumpin blend,
Check 27,Check 27,KA023173,SJC0612B0921,6/18/2012 10:40,Dissolved Nitrate,14797-55-8,,2,0.1,mg/L,EPA 300.0 28d Hold [1]*,1 Meters,"Water, Natural",Normal Sample,0,Pumpin blend,
CALIFORNIA AQU A CHECK 29        ,Check 29,KA024454,SJC0712B0923,7/16/2012 9:05,Dissolved Ammonia,7664-41-7,,0.02,0.01,mg/L as N,EPA 350.1 (DWR Modified) [1]*,1 Meters,"Water, Natural",Normal Sample,0,Monthly O&M run Check 29,
CALIFORNIA AQU A CHECK 29        ,Check 29,KA024454,SJC0712B0923,7/16/2012 9:05,Dissolved Nitrate,14797-55-8,,1.2,0.1,mg/L,EPA 300.0 28d Hold [1]*,1 Meters,"Water, Natural",Normal Sample,0,Monthly O&M run Check 29,
CALIFORNIA AQU A CHECK 29        ,Check 29,KA024454,SJC0712B0923,7/16/2012 9:05,Dissolved Nitrate,14797-55-8,,1.2,0.1,mg/L,EPA 300.0 28d Hold [1]*,1 Meters,"Water, Natural",Normal Sample,0,Monthly O&M run Check 29,
CALIFORNIA AQU A CHECK 29        ,Check 29,KA024454,SJC0712B0923,7/16/2012 9:05,Dissolved Nitrate + Nitrite,NO3+NO2,,0.25,0.01,mg/L as N,Std Method 4500-NO3-F (DWR Modified) [1]*,1 Meters,"Water, Natural",Normal Sample,0,Monthly O&M run Check 29,
CALIFORNIA AQU A CHECK 29        ,Check 29,KA024454,SJC0712B0923,7/16/2012 9:05,Total Phosphorus,7723-14-0,,0.11,0.01,mg/L as P,EPA 365.4 (DWR Modified) [1]*,1 Meters,"Water, Natural",Normal Sample,0,Monthly O&M run Check 29,
CALIFORNIA AQU A CHECK 29        ,Check 29,KA024454,SJC0712B0923,7/16/2012 9:05,Total Kjeldahl Nitrogen,TKN,,0.4,0.1,mg/L as N,EPA 351.2 (DWR Modified) [1]*,1 Meters,"Water, Natural",Normal Sample,0,Monthly O&M run Check 29,
CALIFORNIA AQU A CHECK 29        ,Check 29,KA024454,SJC0712B0923,7/16/2012 9:05,Dissolved ortho-Phosphate,14265-44-2,,0.07,0.01,mg/L as P,EPA 365.1 DWR Modified [1]*,1 Meters,"Water, Natural",Normal Sample,0,Monthly O&M run Check 29,
CALIFORNIA AQU A CHECK 29        ,Check 29,KA024454,SJB0812B0907,8/14/2012 11:25,Dissolved Ammonia,7664-41-7,,0.03,0.01,mg/L as N,EPA 350.1 (DWR Modified) [1]*,1 Meters,"Water, Natural",Normal Sample,0,Monthly O&M run Check 29,
CALIFORNIA AQU A CHECK 29        ,Check 29,KA024454,SJB0812B0907,8/14/2012 11:25,Dissolved Nitrate,14797-55-8,,0.3,0.1,mg/L,EPA 300.0 28d Hold [1]*,1 Meters,"Water, Natural",Normal Sample,0,Monthly O&M run Check 29,
CALIFORNIA AQU A CHECK 29        ,Check 29,KA024454,SJB0812B0907,8/14/2012 11:25,Dissolved Nitrate + Nitrite,NO3+NO2,,0.06,0.01,mg/L as N,Std Method 4500-NO3-F (DWR Modified) [1]*,1 Meters,"Water, Natural",Normal Sample,0,Monthly O&M run Check 29,
CALIFORNIA AQU A CHECK 29        ,Check 29,KA024454,SJB0812B0907,8/14/2012 11:25,Total Phosphorus,7723-14-0,,0.09,0.01,mg/L as P,EPA 365.4 (DWR Modified) [1]*,1 Meters,"Water, Natural",Normal Sample,0,Monthly O&M run Check 29,
CALIFORNIA AQU A CHECK 29        ,Check 29,KA024454,SJB0812B0907,8/14/2012 11:25,Total Kjeldahl Nitrogen,TKN,,0.3,0.1,mg/L as N,EPA 351.2 (DWR Modified) [1]*,1 Meters,"Water, Natural",Normal Sample,0,Monthly O&M run Check 29,
CALIFORNIA AQU A CHECK 29        ,Check 29,KA024454,SJB0812B0907,8/14/2012 11:25,Dissolved ortho-Phosphate,14265-44-2,,0.07,0.01,mg/L as P,EPA 365.1 DWR Modified [1]*,1 Meters,"Water, Natural",Normal Sample,0,Monthly O&M run Check 29,
